user136,11:59:13,13:40:16,4
user187,13:45:08,14:43:01,67
user159,16:42:59,19:41:09,63
user184,14:48:40,16:28:39,83
user238,11:20:38,13:21:35,9
user149,11:04:44,11:21:47,30
user37,12:37:40,14:35:11,57
user340,15:49:08,15:55:35,29
user39,12:09:53,13:54:37,21
user385,16:55:14,19:36:55,22
user219,09:06:35,09:32:15,73
user376,14:38:52,14:44:23,31
user51,14:57:34,16:05:00,76
user404,14:56:42,16:50:53,30
user427,12:13:27,12:26:35,113
user62,09:32:14,09:34:21,20
user374,09:01:29,10:20:15,45
user469,13:40:27,15:30:12,90
user101,12:58:44,15:40:38,106
user362,14:12:14,14:20:41,38
user224,12:00:35,14:28:26,31
user494,12:40:54,12:59:27,6
user17,10:57:05,12:31:49,13
user267,10:47:38,12:50:19,64
user103,11:38:29,14:20:29,71
user240,11:44:39,13:30:07,113
user494,13:04:02,15:43:25,17
user485,11:15:36,13:37:41,18
user295,14:30:38,17:05:12,61
user84,14:22:48,14:30:06,27
user237,09:10:17,09:46:42,11
user131,16:35:10,17:03:17,3
user61,10:46:00,13:21:31,98
user344,11:28:08,14:15:01,13
user42,12:51:31,15:37:13,14
user26,13:35:39,15:29:36,4
user51,11:45:43,12:22:28,16
user390,16:44:14,17:31:06,27
user450,11:29:39,13:19:08,100
user85,11:51:52,14:36:35,14
user399,12:23:06,12:46:46,59
user30,15:33:27,18:26:04,75
user453,15:37:28,15:39:30,101
user156,14:48:32,17:01:01,45
user315,14:41:46,17:07:48,47
user173,13:12:54,15:23:23,38
user34,10:15:24,11:55:25,54
user395,09:20:15,09:41:52,47
user115,12:35:48,14:23:59,25
user64,10:33:05,13:03:08,109
user159,16:48:26,19:23:53,100
user129,09:11:33,09:38:24,18
user244,09:06:51,10:32:22,27
user36,11:44:30,12:15:33,103
user265,10:38:42,12:26:13,5
user32,15:20:25,18:09:46,98
user451,13:26:12,15:25:46,54
user407,11:46:59,12:08:17,113
user425,12:24:55,13:10:36,110
user184,10:38:07,11:25:57,55
user213,13:53:17,16:22:02,75
user242,13:17:42,15:24:47,73
user213,14:51:57,16:34:39,104
user91,13:22:21,15:20:00,86
user331,11:29:25,11:32:16,4
user204,14:36:46,15:42:25,94
user298,10:53:53,11:34:16,104
user206,09:00:14,09:51:04,45
user251,16:08:59,18:32:27,33
user407,12:28:58,15:27:08,105
user350,09:35:26,11:14:55,29
user76,09:01:25,10:14:05,15
user118,16:20:40,18:18:23,95
user284,09:41:44,10:08:54,13
user209,13:31:42,16:12:16,8
user224,13:44:37,15:50:12,32
user117,16:16:17,17:39:54,91
user60,14:37:17,16:32:46,61
user176,09:32:24,12:32:09,82
user74,13:50:19,16:37:13,90
user471,11:30:12,12:29:29,86
user471,11:22:42,11:58:31,82
user347,14:32:27,16:20:10,60
user354,12:36:08,13:42:41,72
user422,14:52:01,17:43:34,43
user347,13:32:35,15:08:40,37
user120,14:14:09,14:54:35,65
user332,14:03:53,16:50:11,88
user292,14:54:03,17:08:29,88
user368,10:09:05,11:51:54,106
user157,15:53:11,16:46:08,34
user337,14:36:14,17:07:54,54
user20,16:25:12,16:38:34,29
user101,11:51:00,14:17:41,5
user247,11:41:21,12:38:22,94
user265,14:31:19,15:45:25,95
user281,10:52:14,11:57:35,67
user120,15:01:53,15:09:22,89
user178,10:59:47,13:35:51,9
user282,14:56:44,15:13:41,59
user349,15:39:28,15:42:59,38
user410,13:36:10,13:46:06,19
user70,10:29:17,12:57:41,52
user269,12:11:40,14:42:57,71
user9,12:45:59,13:46:49,9
user203,10:37:41,12:11:09,46
user452,15:21:08,16:15:49,112
user337,11:10:02,13:25:20,6
user143,14:38:20,17:21:31,52
user311,15:10:32,15:17:45,86
user250,09:10:52,09:54:44,51
user287,11:50:11,13:39:44,48
user101,12:43:15,15:11:36,90
user179,13:03:09,15:38:52,66
user410,15:17:08,17:28:15,104
user351,11:38:20,12:03:58,6
user412,15:00:16,16:16:56,6
user145,16:26:35,17:08:04,78
user270,16:26:35,18:36:32,26
user64,15:46:56,16:52:50,6
user105,09:58:42,11:05:34,70
user179,16:16:37,16:23:13,78
user131,14:45:00,16:40:45,65
user170,10:56:22,12:59:36,74
user206,15:06:14,15:23:53,84
user275,11:29:16,12:35:47,66
user425,12:25:07,13:56:22,20
user246,13:50:00,15:23:59,71
user270,10:16:59,11:45:47,102
user167,13:49:30,14:58:42,54
user188,11:07:53,12:56:45,22
user270,09:50:46,11:10:18,79
user378,13:06:34,14:13:28,25
user487,15:25:25,17:50:20,72
user152,11:20:05,13:19:04,96
user165,16:27:34,16:45:04,63
user321,16:14:42,16:39:57,33
user228,15:54:55,18:10:27,22
user154,16:49:04,16:59:57,43
user207,12:27:20,14:01:26,103
user463,12:46:02,13:42:55,112
user286,14:06:08,15:34:45,70
user225,11:36:58,12:03:40,92
user21,16:31:11,19:23:44,49
user380,16:50:20,17:10:28,56
user52,11:43:54,13:27:53,11
user72,12:50:19,15:27:02,14
user489,09:30:38,10:43:24,79
user288,13:12:51,13:22:35,47
user465,10:09:18,12:58:39,84
user129,13:43:20,14:46:22,26
user392,10:47:30,13:39:02,63
user496,14:11:55,15:56:56,37
user176,09:34:46,12:16:06,80
user108,13:12:49,14:48:54,90
user285,14:03:47,16:15:10,87
user208,15:04:04,17:47:48,13
user438,11:25:19,13:15:33,113
user395,11:09:48,13:07:47,32
user166,12:51:17,13:35:14,82
user228,14:43:43,15:25:24,82
user244,10:39:42,13:28:10,105
user2,12:30:47,14:39:37,110
user415,14:30:35,16:55:21,93
user176,13:03:26,13:25:08,33
user93,16:22:00,17:03:21,21
user180,09:58:54,11:51:07,95
user473,16:33:54,16:40:43,48
user359,13:25:18,14:58:30,34
user147,14:30:27,16:00:30,61
user409,14:29:33,15:20:00,86
user236,09:36:13,09:54:27,89
user288,16:19:17,17:51:01,87
user437,16:05:19,18:27:47,100
user489,14:30:15,14:53:27,107
user240,13:15:23,13:29:08,11
user348,16:15:35,17:40:48,34
user420,16:04:54,17:47:01,24
user326,10:48:21,10:53:47,97
user120,14:39:23,17:20:13,74
user231,14:34:37,16:57:14,56
user371,09:30:11,12:02:31,62
user100,14:21:50,17:01:06,71
user181,13:23:34,15:40:01,90
user55,16:10:17,18:01:08,49
user33,15:41:43,16:57:07,109
user256,16:42:08,19:40:21,98
user180,14:38:03,15:47:45,94
user225,13:47:18,16:09:39,63
user276,11:57:47,12:33:04,103
user10,09:42:03,10:46:53,112
user231,15:33:25,16:10:26,62
user64,16:51:52,17:22:00,102
user91,14:11:59,14:27:04,25
user398,16:49:00,19:07:40,73
user457,15:52:51,18:17:31,73
user271,10:52:43,12:03:09,19
user345,09:20:32,10:19:35,65
user294,14:13:53,14:58:01,89
user141,09:23:18,10:39:15,113
user461,10:07:38,11:46:26,24
user455,12:07:39,14:41:08,24
user219,15:37:08,15:52:54,70
user98,14:18:42,16:42:16,110
user486,15:42:34,16:57:17,72
user170,13:44:42,14:02:10,41
user42,12:50:53,13:39:56,21
user211,16:29:49,17:22:04,16
user260,12:34:29,14:06:46,105
user78,10:14:32,12:07:49,37
user68,15:32:29,15:40:03,17
user155,14:07:55,14:22:27,82
user478,10:47:50,13:34:37,82
user267,11:49:27,14:35:58,100
user5,13:46:22,15:47:25,71
user438,16:15:57,17:07:38,63
user253,09:36:25,10:16:16,7
user374,14:21:53,14:25:50,75
user217,14:00:10,14:56:10,9
user201,13:27:18,16:02:44,84
user33,11:27:48,12:32:53,40
user339,12:33:03,13:42:17,59
user33,11:31:14,12:11:40,10
user489,09:19:27,10:39:25,32
user154,16:21:12,17:35:48,29
user473,15:33:40,17:23:21,3
user117,14:16:06,14:52:56,94
user55,12:12:10,12:37:05,38
user111,13:46:42,15:40:38,89
user58,15:39:47,16:52:43,43
user456,14:34:44,14:36:02,26
user235,15:43:14,17:21:01,80
user168,16:16:47,16:48:03,80
user82,12:23:30,13:19:29,97
user262,10:44:10,12:51:53,105
user381,13:49:23,16:22:41,46
user97,10:49:25,13:08:40,50
user210,11:21:44,12:07:39,72
user438,09:19:42,09:37:18,7
user450,15:35:05,15:57:45,24
user160,13:53:53,14:03:49,39
user251,15:58:34,16:40:42,18
user76,16:16:03,16:34:55,71
user336,15:31:54,17:35:43,75
user45,14:28:54,17:07:19,95
user159,10:13:57,12:32:14,61
user404,11:11:53,13:39:54,83
user238,10:05:13,12:26:11,45
user87,13:16:47,15:35:29,66
user4,12:08:07,12:14:03,61
user437,10:35:43,11:51:05,105
user313,13:35:28,14:43:39,14
user91,09:46:13,10:04:36,7
user116,14:38:32,16:49:00,15
user137,16:13:13,18:03:40,91
user288,14:13:12,16:24:57,91
user238,09:18:44,11:57:22,4
user142,14:27:14,15:43:51,105
user204,12:39:07,13:07:38,9
user34,11:44:42,12:10:11,113
user173,09:53:30,10:44:36,26
user439,09:39:44,10:52:33,18
user70,12:42:26,14:33:52,55
user18,11:16:32,12:03:29,52
user425,14:40:01,15:35:42,65
user239,10:49:55,13:30:27,98
user228,16:01:24,16:08:16,50
user344,11:42:25,14:21:55,24
user131,11:44:35,13:56:29,54
user395,10:39:50,10:59:29,46
user447,16:37:12,19:27:15,4
user157,15:51:58,17:14:30,109
user70,09:01:48,09:19:03,102
user37,14:03:28,16:11:43,67
user445,11:09:10,12:36:42,30
user61,10:59:03,12:11:09,96
user487,09:18:52,10:44:14,103
user315,09:19:18,10:48:03,46
user191,16:28:35,19:11:11,4
user308,11:27:52,13:53:10,49
user72,16:25:54,17:10:19,107
user22,11:27:27,14:18:47,60
user254,16:20:51,18:32:28,112
user440,09:12:52,10:59:31,8
user10,10:12:18,13:03:18,97
user76,16:37:51,17:18:10,110
user306,14:22:06,16:05:07,64
user388,15:56:03,18:48:05,21
user262,10:18:46,12:01:57,60
user57,15:43:21,17:18:30,34
user385,16:37:04,17:39:28,105
user362,10:40:28,11:42:17,112
user331,09:38:34,11:59:04,112
user361,15:27:44,16:46:25,3
user377,13:23:36,14:14:01,69
user157,14:18:17,16:56:32,16
user58,16:19:09,18:02:20,108
user71,14:33:36,16:50:18,9
user152,12:45:52,14:22:39,96
user393,11:45:50,12:36:33,23
user340,14:59:22,17:53:01,31
user384,15:21:25,16:44:10,7
user268,16:05:45,16:28:51,58
user117,16:27:05,17:35:45,49
user321,12:56:18,13:54:48,8
user146,14:07:13,15:38:22,105
user55,09:07:24,10:36:15,43
user192,16:55:28,19:52:57,61
user162,13:23:46,15:59:08,33
user71,15:01:22,17:07:10,105
user381,14:29:12,16:22:02,84
user167,13:20:26,13:59:24,36
user85,13:05:33,14:12:12,72
user422,12:02:56,12:49:52,90
user465,13:16:57,15:46:05,46
user40,11:48:23,12:07:45,84
user178,11:33:20,14:20:14,98
user53,15:19:18,18:00:47,112
user52,09:05:26,11:44:00,17
user102,12:59:58,13:34:17,11
user322,11:57:23,12:55:15,113
user237,09:52:50,11:29:30,33
user307,14:26:01,14:56:09,76
user345,15:17:16,17:54:30,43
user154,16:33:59,17:49:39,108
user306,14:07:23,16:40:13,73
user88,09:35:51,11:52:10,103
user69,15:18:22,16:11:56,70
user352,14:39:39,17:24:24,90
user357,09:45:27,11:32:37,47
user446,09:15:47,09:59:10,71
user382,10:07:07,12:11:12,61
user51,10:41:29,11:28:50,38
user141,14:09:06,15:18:46,105
user336,14:32:58,15:24:13,4
user489,11:34:26,12:38:28,100
user493,16:48:16,19:23:18,62
user344,15:04:38,16:26:36,25
user404,10:22:26,13:12:56,95
user128,10:31:32,12:32:18,97
user2,16:14:06,17:48:38,31
user346,15:35:04,18:05:27,100
user197,14:53:24,16:16:56,78
user166,09:28:59,10:02:12,31
user200,15:40:16,15:41:50,22
user354,10:31:28,12:56:18,113
user131,14:27:30,14:56:36,82
user206,16:18:24,16:24:42,36
user37,12:30:39,13:45:33,25
user370,13:15:45,14:17:52,113
user35,09:14:55,11:14:26,42
user328,16:46:42,19:27:27,10
user499,12:07:47,12:09:12,38
user64,12:47:57,12:59:06,64
user307,10:27:42,11:45:28,61
user443,10:58:28,13:24:10,49
user271,16:58:28,19:25:18,41
user412,11:35:20,12:25:50,92
user300,09:19:12,11:40:00,3
user52,11:25:09,13:00:55,95
user285,16:37:33,19:26:10,98
user392,15:09:35,17:08:44,56
user91,11:17:32,12:13:06,74
user162,11:03:44,12:32:56,56
user86,15:39:46,17:12:20,32
user71,14:57:14,15:27:46,63
user170,14:11:04,15:41:12,37
user217,14:36:50,17:08:29,47
user326,10:33:45,11:08:01,18
user330,13:35:23,14:58:43,41
user105,13:20:06,14:05:51,112
user6,09:35:32,11:25:28,70
user31,11:08:43,13:32:49,55
user235,16:18:16,19:13:30,36
user71,13:26:51,15:11:56,13
user90,15:59:32,17:35:17,49
user9,12:42:58,13:10:02,59
user101,11:00:21,11:44:07,27
user5,16:58:32,18:26:45,108
user142,11:42:18,14:31:54,97
user434,12:29:44,13:06:25,49
user256,15:03:17,17:33:10,101
user395,12:58:34,13:08:05,13
user343,12:13:30,14:29:27,3
user130,11:49:42,13:28:08,53
user46,14:48:27,17:34:46,107
user361,11:55:10,13:03:30,76
user468,14:09:28,14:18:00,80
user232,16:07:27,18:56:12,77
user427,16:33:05,17:11:48,80
user13,15:44:48,17:50:16,26
user267,14:20:14,16:07:44,3
user326,15:01:15,15:49:45,101
user122,15:13:08,15:59:34,69
user97,11:00:36,13:53:20,12
user384,16:50:24,19:09:18,66
user457,12:17:39,13:08:05,73
user193,16:04:46,16:31:38,84
user354,14:52:33,17:29:14,15
user148,09:38:16,10:33:39,64
user443,14:12:24,14:53:31,84
user237,10:32:20,11:16:53,8
user428,13:07:01,14:04:10,22
user22,12:17:38,13:06:11,13
user313,11:58:09,12:17:35,60
user41,11:17:31,13:51:11,27
user97,10:27:23,10:28:24,107
user66,11:54:49,12:32:30,101
user279,15:28:31,15:31:08,60
user162,15:27:48,15:34:34,93
user217,10:10:45,12:26:08,8
user7,10:42:56,12:29:07,33
user233,11:14:16,12:09:22,13
user459,16:20:46,18:58:41,10
user213,12:25:41,12:38:26,11
user211,09:49:08,11:14:13,20
user314,16:35:44,18:18:57,31
user23,12:06:06,14:51:12,60
user374,11:39:27,11:52:41,100
user112,15:06:31,17:45:50,83
user91,13:04:37,13:21:14,88
user433,12:22:16,13:47:56,21
user408,09:16:21,10:21:53,22
user278,15:53:26,18:34:05,21
user437,15:40:00,18:15:42,49
user207,10:20:24,11:57:41,64
user258,13:54:32,16:03:26,73
user294,10:57:55,12:46:22,18
user468,10:44:56,13:23:22,30
user186,13:03:20,15:32:10,72
user392,11:09:23,12:31:16,94
user116,11:51:15,14:22:53,71
user60,15:35:52,17:13:19,94
user317,12:14:00,13:04:18,50
user415,09:09:21,11:50:17,112
user392,16:59:46,17:53:49,8
user318,10:55:19,12:53:45,44
user403,10:07:46,10:39:57,6
user36,10:31:12,11:36:29,4
user24,16:39:09,18:31:03,33
user423,14:58:33,16:05:53,111
user457,15:43:06,16:50:10,25
user187,10:18:05,10:43:05,14
user256,13:05:52,14:13:16,67
user170,11:21:03,12:18:12,40
user454,11:01:45,11:57:44,81
user451,12:42:47,12:48:51,112
user29,15:16:55,18:15:07,98
user273,16:52:44,19:10:10,21
user470,12:02:20,12:48:25,72
user104,11:27:18,12:08:31,97
user123,16:18:55,18:08:16,79
user317,13:56:41,15:58:41,11
user329,10:23:59,12:30:21,105
user203,16:15:21,17:31:12,4
user179,11:31:11,13:55:29,69
user225,12:54:02,13:38:32,84
user241,14:47:55,16:24:09,85
user169,09:50:00,10:06:57,92
user243,11:13:20,14:10:29,87
user408,16:11:01,17:42:31,62
user5,14:47:03,17:13:01,73
user318,16:29:06,17:34:29,65
user287,14:49:41,15:17:21,56
user330,12:38:45,14:48:46,19
user135,10:54:07,12:22:53,90
user223,09:17:01,10:29:29,73
user56,15:14:25,17:36:08,6
user288,12:25:36,13:12:34,20
user251,14:47:12,15:34:57,36
user434,11:34:53,12:13:08,84
user357,11:08:21,12:08:58,51
user74,15:26:11,17:26:11,83
user368,15:37:57,18:00:44,14
user390,16:38:39,18:15:57,97
user289,12:08:30,14:58:15,35
user50,12:12:55,14:54:51,6
user69,10:34:19,11:41:30,9
user244,15:04:42,16:35:02,61
user303,12:40:49,15:16:15,74
user173,13:16:06,15:15:27,86
user457,11:25:04,12:57:04,88
user329,12:08:23,12:57:28,36
user432,12:03:01,13:10:04,109
user399,11:29:52,13:53:29,67
user441,10:34:31,10:50:06,44
user257,09:19:30,10:12:12,58
user162,11:34:49,14:30:33,53
user218,12:49:21,15:22:32,31
user243,12:24:17,13:10:42,14
user196,16:22:55,17:12:20,84
user263,11:00:12,13:16:47,70
user459,12:11:36,14:45:32,4
user209,14:16:08,16:09:05,66
user56,14:41:43,17:38:05,74
user328,09:18:27,10:18:21,81
user8,16:08:43,16:32:18,39
user196,15:17:45,17:28:11,101
user175,14:30:01,15:33:32,25
user170,14:46:18,16:36:25,108
user152,11:42:18,12:56:38,35
user303,15:25:12,16:41:38,17
user486,13:44:00,13:54:41,63
user422,16:09:39,17:23:13,3
user374,10:46:38,12:37:26,38
user245,09:51:24,10:20:45,59
user360,15:29:52,17:50:42,6
user216,13:49:05,16:48:21,64
user262,14:23:22,14:42:58,84
user477,13:43:08,16:06:17,39
user224,12:53:38,15:22:29,80
user472,13:22:34,16:12:18,75
user493,11:28:41,11:57:57,90
user76,09:46:33,10:37:53,7
user461,09:24:14,12:17:45,63
user160,14:05:06,16:17:54,73
user414,12:05:01,14:13:50,45
user287,16:29:09,16:41:13,63
user320,14:06:42,16:57:44,45
user381,12:09:44,12:24:10,52
user411,15:31:42,16:22:53,7
user4,11:19:19,13:50:16,56
user462,11:14:31,11:15:12,57
user360,13:13:14,14:39:21,84
user326,09:59:28,11:05:36,59
user22,12:15:20,14:51:35,40
user99,14:13:00,16:17:16,44
user75,14:18:35,16:59:09,34
user181,10:37:52,11:32:52,36
user487,15:43:53,16:46:52,12
user138,13:27:25,15:08:19,55
user271,12:08:36,12:10:23,101
user24,12:12:09,13:23:42,15
user6,14:38:57,15:00:27,68
user312,13:48:38,16:38:59,52
user453,10:05:54,12:46:59,42
user32,10:18:46,13:01:18,44
user385,15:55:27,17:50:53,64
user334,11:04:33,12:43:07,86
user247,12:55:03,15:03:59,93
user247,15:58:06,16:36:49,68
user23,15:26:14,17:25:57,54
user266,15:17:35,16:47:49,104
user109,11:35:35,14:31:12,23
user149,14:55:11,15:27:14,16
user497,12:46:35,14:59:37,17
user102,13:04:12,13:11:55,101
user287,09:46:09,12:01:36,104
user370,15:47:09,16:48:07,39
user205,15:31:06,16:53:28,25
user494,11:06:36,14:04:05,103
user399,09:53:57,12:05:57,73
user66,09:29:03,10:08:38,5
user114,09:15:22,09:28:11,36
user116,15:52:08,17:03:42,46
user366,16:03:40,18:36:24,112
user85,09:53:14,11:56:41,63
user485,12:51:38,15:11:50,99
user307,11:49:55,14:41:27,35
user29,14:19:22,14:52:52,7
user437,10:55:33,13:41:49,24
user38,12:18:13,14:02:57,64
user475,16:12:29,17:30:38,50
user405,11:47:51,14:41:50,42
user315,12:13:42,14:17:46,52
user66,12:55:44,13:17:10,93
user210,16:25:34,18:18:33,109
user132,11:21:42,11:58:02,44
user437,14:32:45,17:06:38,81
user49,12:39:22,13:13:41,47
user378,14:41:47,16:02:10,59
user157,10:46:38,13:33:20,16
user422,16:34:57,18:11:38,7
user76,16:51:39,18:30:15,33
user427,13:52:05,15:52:27,113
user276,16:10:55,18:21:46,45
user291,13:35:56,16:17:58,21
user11,10:01:17,10:38:54,104
user178,14:35:26,17:20:32,92
user236,13:22:08,14:42:45,33
user114,15:57:40,16:38:34,15
user372,11:10:58,12:20:53,16
user306,14:27:36,16:18:21,43
user276,11:24:08,13:23:07,93
user296,11:20:55,13:23:10,106
user210,12:23:48,13:28:17,22
user437,11:45:57,13:03:26,37
user53,09:32:30,09:47:32,112
user345,15:17:33,17:47:22,20
user395,10:00:25,10:47:30,93
user359,11:55:21,14:24:23,88
user41,15:56:59,17:22:50,112
user109,11:05:33,12:21:09,67
user434,10:41:16,11:11:56,9
user95,11:57:50,13:07:42,75
user319,12:02:35,14:15:35,107
user331,16:38:31,18:48:31,16
user45,12:33:25,14:19:22,7
user159,16:32:58,16:44:17,35
user203,10:47:13,12:00:55,47
user112,12:35:03,13:34:19,102
user78,09:34:46,10:40:05,54
user140,11:38:52,12:36:28,20
user370,13:53:54,14:44:09,58
user12,12:39:40,13:24:49,56
user30,10:39:51,12:35:51,89
user88,12:27:48,15:20:47,27
user270,16:29:09,16:55:55,11
user171,13:18:27,14:43:25,80
user217,16:46:57,17:01:24,74
user26,10:58:19,11:48:15,16
user92,15:02:45,15:06:59,111
user93,10:51:23,13:16:40,14
user8,09:36:03,09:40:04,111
user188,12:51:49,14:29:05,85
user75,11:41:18,13:17:15,69
user97,15:52:39,18:41:05,27
user318,13:40:54,15:34:51,84
user293,13:13:49,15:28:24,76
user304,12:57:20,14:22:00,94
user222,11:49:37,12:45:35,9
user86,09:51:24,10:25:27,92
user76,16:58:18,17:43:28,93
user112,10:26:30,12:58:05,52
user293,16:35:12,18:58:40,104
user331,13:11:17,13:15:01,79
user444,16:00:54,16:08:48,55
user485,10:37:19,10:43:24,91
user486,13:41:00,14:57:33,63
user259,15:29:59,17:13:14,84
user281,14:57:41,15:13:40,39
user432,13:02:01,15:04:51,97
user80,15:14:17,17:14:01,92
user316,11:20:39,13:54:59,46
user425,16:08:43,16:35:36,62
user397,14:42:03,15:10:13,19
user214,10:27:43,12:37:18,76
user352,14:14:09,16:38:08,28
user135,10:50:25,12:06:19,38
user276,16:21:11,17:21:00,35
user207,16:17:40,18:11:41,113
user35,15:14:23,17:31:34,47
user126,15:23:00,17:05:26,12
user284,09:12:41,10:36:01,81
user464,16:10:50,16:24:37,55
user134,16:04:42,19:01:47,40
user313,14:00:13,14:24:44,19
user161,09:36:52,11:19:56,72
user186,14:52:31,14:54:05,73
user87,09:16:28,11:22:10,101
user12,13:17:49,13:58:17,102
user36,15:10:12,15:50:22,61
user404,10:07:11,12:02:57,44
user280,10:43:08,11:08:16,40
user214,15:44:00,17:13:33,6
user78,14:18:09,15:43:06,49
user372,10:08:15,11:21:51,108
user350,13:02:04,15:11:12,101
user54,13:25:14,13:44:02,71
user300,14:08:14,15:24:18,39
user333,16:33:23,16:57:08,26
user427,15:52:57,16:37:31,59
user427,13:43:21,15:10:29,110
user307,16:43:05,17:11:49,31
user22,12:01:27,14:08:27,5
user47,09:55:13,12:15:56,91
user203,12:37:36,15:10:16,42
user352,10:29:01,11:18:45,83
user15,10:13:09,10:37:56,56
user44,12:28:41,14:15:53,11
user481,13:24:13,14:53:15,54
user182,13:54:24,15:55:06,82
user291,12:27:50,12:35:08,26
user354,14:25:55,16:10:06,86
user481,10:36:05,12:07:28,78
user472,10:21:04,12:55:53,74
user85,14:40:06,16:50:33,75
user296,16:08:34,18:28:07,37
user208,10:46:54,13:02:33,75
user482,16:13:43,18:22:03,5
user250,09:06:14,09:07:18,12
user233,10:49:48,12:43:25,47
user158,10:10:47,11:50:38,33
user381,13:02:17,14:47:57,50
user80,11:35:21,11:58:37,40
user237,14:19:21,15:05:17,22
user486,14:46:05,17:30:55,19
user409,09:11:30,11:24:19,69
user235,13:00:14,14:53:14,68
user320,12:26:35,14:09:04,42
user80,15:46:37,16:10:21,24
user362,10:54:53,13:00:31,95
user12,10:29:28,12:52:29,54
user41,13:50:01,15:48:24,87
user155,12:04:17,14:22:25,48
user459,14:11:43,15:59:24,89
user214,12:05:49,14:44:07,61
user496,15:07:01,16:55:00,113
user154,15:38:11,18:15:57,4
user387,10:04:35,12:46:25,81
user430,13:03:45,13:18:55,42
user395,14:59:16,15:18:18,15
user459,12:45:46,13:05:16,20
user395,12:13:05,13:26:25,75
user405,09:16:26,10:28:28,31
user218,14:28:37,15:03:26,49
user448,16:00:19,18:29:32,105
user98,12:21:55,13:55:50,39
user481,11:41:14,12:31:11,15
user454,09:48:12,10:07:55,81
user35,10:29:39,12:53:27,88
user316,13:39:22,14:24:15,4
user257,10:20:21,10:29:53,34
user39,10:31:47,12:19:28,14
user302,10:19:45,12:46:32,79
user83,16:00:57,18:40:05,61
user92,11:56:07,12:26:10,38
user494,16:54:36,18:29:27,14
user141,11:29:07,12:04:25,26
user459,10:54:21,12:43:09,93
user292,11:48:00,12:06:32,90
user371,13:23:26,14:48:50,71
user336,16:37:34,17:05:04,112
user259,11:52:16,12:54:35,39
user252,15:12:16,17:25:17,23
user352,11:08:32,13:28:24,13
user60,11:42:53,13:37:43,15
user326,10:27:19,12:35:49,8
user458,09:14:14,11:28:42,67
user266,10:59:50,12:45:06,100
user151,10:44:18,12:44:50,3
user464,09:17:08,10:54:55,106
user363,11:54:26,12:59:02,61
user141,14:29:54,15:16:09,26
user159,11:29:24,13:30:17,107
user435,09:19:04,11:29:58,83
user137,16:49:32,17:21:20,47
user299,14:54:28,17:42:40,23
user403,10:38:19,12:52:10,22
user310,12:44:38,13:53:55,28
user453,10:44:50,11:50:43,32
user484,13:40:49,15:05:09,82
user258,13:25:21,16:03:40,101
user302,15:01:50,15:30:47,112
user169,16:31:57,18:31:07,85
user450,13:15:49,14:36:27,9
user389,12:00:09,13:08:56,94
user386,10:35:44,12:47:59,9
user169,11:07:18,12:25:13,83
user456,09:17:00,09:53:20,20
user442,10:29:45,13:10:35,103
user365,09:16:19,10:58:48,72
user9,14:20:05,16:06:42,51
user320,16:39:39,19:36:35,61
user460,11:50:42,14:46:47,3
user85,14:39:46,16:36:54,103
user96,12:30:50,14:04:23,98
user425,16:54:15,19:21:30,43
user105,13:03:05,13:26:13,96
user161,16:00:43,16:13:31,61
user142,10:16:59,13:11:57,53
user382,10:08:28,13:01:52,47
user162,14:11:37,14:52:04,86
user225,16:30:47,18:08:00,91
user77,14:52:05,17:48:50,95
user140,16:03:03,18:57:20,16
user34,13:51:24,15:25:50,7
user486,16:45:52,18:50:55,38
user433,09:56:59,11:19:23,51
user336,14:26:47,16:56:52,61
user234,09:23:48,10:44:31,111
user306,12:37:28,14:32:59,26
user458,10:15:22,12:01:26,60
user126,11:21:46,12:06:02,97
user5,10:58:32,11:30:02,113
user35,16:59:19,19:49:57,26
user371,11:38:39,12:53:03,71
user142,12:09:16,14:11:11,91
user351,16:15:20,17:33:42,104
user452,14:55:42,16:30:26,94
user143,12:25:27,14:03:09,87
user5,11:26:09,14:22:11,69
user90,16:10:23,17:18:54,6
user59,15:43:13,16:53:19,81
user238,10:36:52,11:05:04,102
user157,11:00:01,11:38:52,66
user325,16:07:05,16:27:28,9
user187,09:16:46,09:53:41,42
user157,15:42:10,16:01:02,42
user255,16:02:10,18:20:09,21
user136,10:53:45,13:04:25,80
user127,13:22:00,14:52:50,91
user476,13:15:34,15:30:01,71
user63,10:34:31,10:36:03,92
user280,09:22:53,10:40:50,70
user373,16:21:47,17:44:58,17
user290,09:28:40,11:13:15,22
user146,12:24:09,13:18:07,88
user491,10:17:26,12:20:16,14
user245,10:56:22,11:28:59,7
user425,13:23:44,15:45:20,99
user350,15:30:57,15:48:23,91
user398,16:15:00,18:43:26,44
user16,14:59:17,17:42:44,92
user209,14:08:11,14:56:23,72
user28,09:29:07,09:31:23,66
user34,11:30:10,11:55:32,26
user480,16:29:15,18:28:59,93
user223,11:33:00,13:22:41,91
user51,12:52:03,14:14:31,84
user492,16:20:15,16:23:49,27
user63,16:42:59,17:38:49,52
user426,11:10:34,13:48:39,14
user349,14:18:04,16:15:28,94
user482,11:06:02,11:38:45,28
user217,11:21:22,12:45:52,29
user408,15:31:24,15:43:44,68
user115,14:06:38,15:00:28,39
user399,14:22:26,14:45:06,112
user70,15:26:11,15:37:21,18
user213,14:17:20,14:46:29,103
user14,12:10:57,13:15:28,38
user125,10:13:12,12:37:25,30
